"forecastdate","lst","height","z","win_s","win_d","rh","tc","td"
"2018-01-01 20:00:00","2018-01-04 14:00:00",850,1517.96,6.74,278.56,99.38,0.96,0.84
"2018-01-01 20:00:00","2018-01-04 15:00:00",850,1515.56,7.77,276.54,99.88,1.03,0.98
"2018-01-01 20:00:00","2018-01-04 16:00:00",850,1517.42,7.67,285.72,99.86,1.3,1.25
"2018-01-01 20:00:00","2018-01-04 17:00:00",850,1514.87,8.71,283.84,100,1.42,1.41
"2018-01-01 20:00:00","2018-01-04 18:00:00",850,1513.41,8.91,283.36,100,1.58,1.57
"2018-01-01 20:00:00","2018-01-04 19:00:00",850,1514.36,9.44,284.74,100,1.89,1.87
"2018-01-01 20:00:00","2018-01-04 20:00:00",850,1514.22,9.39,286.35,100,1.97,1.96
"2018-01-01 20:00:00","2018-01-04 21:00:00",850,1513.07,9.5,288.01,100,2.04,2.02
"2018-01-01 20:00:00","2018-01-04 22:00:00",850,1507,8.66,296.12,100,1.93,1.91
"2018-01-01 20:00:00","2018-01-04 23:00:00",850,1505.41,8.13,305.2,100,1.72,1.71
"2018-01-01 20:00:00","2018-01-05 00:00:00",850,1504.85,7.7,282.08,99.44,2.39,2.27
"2018-01-01 20:00:00","2018-01-05 01:00:00",850,1502.05,7.08,266.26,99.71,2.69,2.61
"2018-01-01 20:00:00","2018-01-05 02:00:00",850,1500.55,6.72,263.35,100,2.6,2.59
"2018-01-01 20:00:00","2018-01-05 03:00:00",850,1501,5.99,254.09,100,2.53,2.52
"2018-01-01 20:00:00","2018-01-05 04:00:00",850,1505.49,4.21,246.35,100,2.25,2.23
"2018-01-01 20:00:00","2018-01-05 05:00:00",850,1508.93,1.72,259.01,100,1.61,1.6
"2018-01-01 20:00:00","2018-01-05 06:00:00",850,1510.71,0.52,252.91,100,1.07,1.05
"2018-01-01 20:00:00","2018-01-05 07:00:00",850,1512.71,2.47,190.59,100,0.95,0.93
"2018-01-01 20:00:00","2018-01-05 08:00:00",850,1514.71,3.42,186.65,99.59,0.88,0.79
"2018-01-01 20:00:00","2018-01-05 09:00:00",850,1515.25,3.67,183.48,99.13,0.71,0.55
"2018-01-01 20:00:00","2018-01-05 10:00:00",850,1513.51,3.8,173.72,99.68,0.51,0.43
"2018-01-01 20:00:00","2018-01-05 11:00:00",850,1512.96,3.55,161.72,100,0.24,0.22
"2018-01-01 20:00:00","2018-01-05 12:00:00",850,1514.01,3.78,139.17,100,0.09,0.07
"2018-01-01 20:00:00","2018-01-05 13:00:00",850,1511.81,3.89,117.28,100,-0.36,-0.37
"2018-01-01 20:00:00","2018-01-05 14:00:00",850,1509.56,3.53,120,99.31,-0.63,-0.76
"2018-01-01 20:00:00","2018-01-05 15:00:00",850,1508.65,3.33,129.54,97,-0.76,-1.22
"2018-01-01 20:00:00","2018-01-05 16:00:00",850,1514.91,3.64,131.79,95.6,-1.07,-1.73
"2018-01-01 20:00:00","2018-01-05 17:00:00",850,1517,4.22,145.29,91.05,-0.86,-2.2
"2018-01-01 20:00:00","2018-01-05 18:00:00",850,1518.6,4.5,142.43,85.3,-0.23,-2.51
"2018-01-01 20:00:00","2018-01-05 19:00:00",850,1525.25,3.97,133.23,79.95,0.2,-2.91
"2018-01-01 20:00:00","2018-01-05 20:00:00",850,1527.84,3.56,131.74,78.94,0.08,-3.2
"2018-01-01 20:00:00","2018-01-01 20:00:00",700,3103.32,6.12,206.31,15.83,-4.69,-28.03
"2018-01-01 20:00:00","2018-01-01 21:00:00",700,3105.02,7.03,210.41,16.92,-4.72,-27.54
"2018-01-01 20:00:00","2018-01-01 22:00:00",700,3109.25,7.91,210.55,20.34,-4.58,-25.97
"2018-01-01 20:00:00","2018-01-01 23:00:00",700,3111.19,8.79,207.87,27.33,-4.5,-23.78
"2018-01-01 20:00:00","2018-01-02 00:00:00",700,3109.53,8.59,209.02,31.61,-4.56,-22.83
"2018-01-01 20:00:00","2018-01-02 01:00:00",700,3110.7,8.61,210.81,35.95,-4.58,-22.36
"2018-01-01 20:00:00","2018-01-02 02:00:00",700,3107.78,9.08,209.83,47.54,-4.57,-20.58
"2018-01-01 20:00:00","2018-01-02 03:00:00",700,3109.93,9.01,210.33,53.82,-4.29,-15.42
"2018-01-01 20:00:00","2018-01-02 04:00:00",700,3109.29,8.75,210.45,64.07,-4.12,-11.77
"2018-01-01 20:00:00","2018-01-02 05:00:00",700,3110.61,7.49,209.99,74.39,-4.35,-8.86
"2018-01-01 20:00:00","2018-01-02 06:00:00",700,3109.31,7.5,201.98,86.63,-4.35,-6.37
"2018-01-01 20:00:00","2018-01-02 07:00:00",700,3109.56,7.47,196.42,95.26,-4.35,-5.04
"2018-01-01 20:00:00","2018-01-02 08:00:00",700,3109.05,7.24,195.28,96.79,-4.1,-4.58
"2018-01-01 20:00:00","2018-01-02 09:00:00",700,3107.8,8.62,187.87,94,-3.79,-4.66
"2018-01-01 20:00:00","2018-01-02 10:00:00",700,3106.6,8.87,188.84,95.35,-3.75,-4.43
"2018-01-01 20:00:00","2018-01-02 11:00:00",700,3104.64,9.5,189.06,91.71,-3.76,-4.97
"2018-01-01 20:00:00","2018-01-02 12:00:00",700,3103.38,9.86,190.88,87.96,-3.69,-5.52
"2018-01-01 20:00:00","2018-01-02 13:00:00",700,3101.79,10.34,191.05,86.87,-3.68,-5.69
"2018-01-01 20:00:00","2018-01-02 14:00:00",700,3102.12,10.92,190,84.98,-3.53,-5.88
"2018-01-01 20:00:00","2018-01-02 15:00:00",700,3102.84,11.53,187.55,84.82,-3.58,-5.95
"2018-01-01 20:00:00","2018-01-02 16:00:00",700,3105.81,12.31,185.88,84.82,-3.61,-6.01
"2018-01-01 20:00:00","2018-01-02 17:00:00",700,3107.1,13.19,182.5,86.33,-3.68,-5.79
"2018-01-01 20:00:00","2018-01-02 18:00:00",700,3108.36,14.56,179.24,89.11,-3.72,-5.36
"2018-01-01 20:00:00","2018-01-02 19:00:00",700,3111.97,15.32,175.22,94.49,-3.79,-4.59
"2018-01-01 20:00:00","2018-01-02 20:00:00",700,3115.5,16.12,171.45,98.03,-3.66,-3.97
"2018-01-01 20:00:00","2018-01-02 21:00:00",700,3118.1,15.99,169.34,98.12,-3.38,-3.69
"2018-01-01 20:00:00","2018-01-02 22:00:00",700,3115.76,16.2,168.1,97.84,-3.5,-3.84
"2018-01-01 20:00:00","2018-01-02 23:00:00",700,3115.97,15.65,168.12,98.33,-3.69,-3.97
"2018-01-01 20:00:00","2018-01-03 00:00:00",700,3116.42,14.99,169.41,98.57,-3.86,-4.08
"2018-01-01 20:00:00","2018-01-03 01:00:00",700,3115.22,14.29,172.57,98.14,-4.01,-4.31
"2018-01-01 20:00:00","2018-01-03 02:00:00",700,3116.92,14.09,171,97.36,-3.88,-4.29
"2018-01-01 20:00:00","2018-01-03 03:00:00",700,3118.67,14.02,172.17,97.03,-3.88,-4.33
"2018-01-01 20:00:00","2018-01-03 04:00:00",700,3119.28,13.69,172.44,97.75,-3.95,-4.3
"2018-01-01 20:00:00","2018-01-03 05:00:00",700,3120.87,12.96,172.7,98.51,-3.96,-4.21
"2018-01-01 20:00:00","2018-01-03 06:00:00",700,3121.61,13.36,173.53,96.1,-3.68,-4.26
"2018-01-01 20:00:00","2018-01-03 07:00:00",700,3122.12,13.5,172.67,95.99,-3.6,-4.2
"2018-01-01 20:00:00","2018-01-03 08:00:00",700,3121.94,13.12,173.51,96.55,-3.66,-4.17
"2018-01-01 20:00:00","2018-01-03 09:00:00",700,3122.56,12.5,173.31,97.19,-3.83,-4.25
"2018-01-01 20:00:00","2018-01-03 10:00:00",700,3119.18,12,173.73,97.31,-3.85,-4.27
"2018-01-01 20:00:00","2018-01-03 11:00:00",700,3118.72,11.12,174.4,97.67,-3.96,-4.33
"2018-01-01 20:00:00","2018-01-03 12:00:00",700,3117.63,11.35,176.58,96.58,-3.7,-4.22
"2018-01-01 20:00:00","2018-01-03 13:00:00",700,3114.28,10.77,179.09,97.1,-3.62,-4.07
"2018-01-01 20:00:00","2018-01-03 14:00:00",700,3112.48,10.25,184.59,96.71,-3.54,-4.04
"2018-01-01 20:00:00","2018-01-03 15:00:00",700,3112.22,9.95,190.03,97.27,-3.46,-3.89
"2018-01-01 20:00:00","2018-01-03 16:00:00",700,3114.94,9.61,195.75,97.13,-3.34,-3.79
"2018-01-01 20:00:00","2018-01-03 17:00:00",700,3115.91,9.42,201.8,97.96,-3.36,-3.7
"2018-01-01 20:00:00","2018-01-03 18:00:00",700,3116.27,9.75,207.27,97.86,-3.35,-3.7
"2018-01-01 20:00:00","2018-01-03 19:00:00",700,3117.98,10.4,212.55,97.93,-3.33,-3.66
"2018-01-01 20:00:00","2018-01-03 20:00:00",700,3119.3,11.4,213.38,98.02,-3.27,-3.6
"2018-01-01 20:00:00","2018-01-03 21:00:00",700,3119.72,12.06,214.04,98.5,-3.2,-3.46
"2018-01-01 20:00:00","2018-01-03 22:00:00",700,3113.55,12.68,213.56,98.57,-3.11,-3.36
"2018-01-01 20:00:00","2018-01-03 23:00:00",700,3111.18,13.64,212.78,98.75,-3.03,-3.24
"2018-01-01 20:00:00","2018-01-04 00:00:00",700,3110.53,14.09,214.22,98.88,-3.13,-3.32
"2018-01-01 20:00:00","2018-01-04 01:00:00",700,3107.15,14.52,215.26,98.64,-3.14,-3.38
"2018-01-01 20:00:00","2018-01-04 02:00:00",700,3105.49,15.07,213.95,98.44,-3.01,-3.28
"2018-01-01 20:00:00","2018-01-04 03:00:00",700,3106.01,15.88,211.26,98.82,-2.89,-3.09
"2018-01-01 20:00:00","2018-01-04 04:00:00",700,3107.93,16.58,210.07,99.11,-2.79,-2.95
"2018-01-01 20:00:00","2018-01-04 05:00:00",700,3107.33,17.32,208.95,98.75,-2.65,-2.87
"2018-01-01 20:00:00","2018-01-04 06:00:00",700,3107.08,17.91,209.01,98.8,-2.7,-2.9
"2018-01-01 20:00:00","2018-01-04 07:00:00",700,3106.9,18.36,208.5,98.9,-2.69,-2.88
"2018-01-01 20:00:00","2018-01-04 08:00:00",700,3106.46,18.78,209.04,98.41,-2.51,-2.79
"2018-01-01 20:00:00","2018-01-04 09:00:00",700,3104.94,18.85,208.56,98.65,-2.42,-2.64
"2018-01-01 20:00:00","2018-01-04 10:00:00",700,3099.15,18.92,206.67,98.78,-2.25,-2.45
"2018-01-01 20:00:00","2018-01-04 11:00:00",700,3095.37,18.97,206.03,98.91,-2.13,-2.32
"2018-01-01 20:00:00","2018-01-04 12:00:00",700,3093.09,19.05,206.78,99.36,-2.06,-2.18
"2018-01-01 20:00:00","2018-01-04 13:00:00",700,3088.19,19.38,206.02,98.86,-1.9,-2.09
"2018-01-01 20:00:00","2018-01-04 14:00:00",700,3085.02,19.31,207.28,99.48,-1.91,-2.02
"2018-01-01 20:00:00","2018-01-04 15:00:00",700,3083.18,19.47,206.4,98.7,-1.73,-1.95
"2018-01-01 20:00:00","2018-01-04 16:00:00",700,3086.25,19.37,207.41,99.52,-1.7,-1.81
"2018-01-01 20:00:00","2018-01-04 17:00:00",700,3084.04,19.55,207.08,98.9,-1.61,-1.8
"2018-01-01 20:00:00","2018-01-04 18:00:00",700,3083.81,19.64,207.82,99.21,-1.54,-1.68
"2018-01-01 20:00:00","2018-01-04 19:00:00",700,3085.14,19.75,208.83,99.34,-1.47,-1.6
"2018-01-01 20:00:00","2018-01-04 20:00:00",700,3085.5,20.2,209.13,99.32,-1.39,-1.52
"2018-01-01 20:00:00","2018-01-04 21:00:00",700,3083.03,20.21,212.35,99.45,-1.53,-1.64
"2018-01-01 20:00:00","2018-01-04 22:00:00",700,3075.59,20.11,215.64,99.4,-1.67,-1.79
"2018-01-01 20:00:00","2018-01-04 23:00:00",700,3072.01,20.54,216.07,99.42,-1.98,-2.1
"2018-01-01 20:00:00","2018-01-05 00:00:00",700,3072.45,20.82,206.67,99.23,-2.18,-2.32
"2018-01-01 20:00:00","2018-01-05 01:00:00",700,3068.63,19.79,201.11,98.87,-2.61,-2.8
"2018-01-01 20:00:00","2018-01-05 02:00:00",700,3066.63,19.61,194.55,98.45,-2.6,-2.87
"2018-01-01 20:00:00","2018-01-05 03:00:00",700,3066.24,18.11,186.91,97.98,-2.77,-3.11
"2018-01-01 20:00:00","2018-01-05 04:00:00",700,3068.91,16.02,181.57,98.05,-3.13,-3.43
"2018-01-01 20:00:00","2018-01-05 05:00:00",700,3069.21,14.67,182.55,98.34,-3.47,-3.73
"2018-01-01 20:00:00","2018-01-05 06:00:00",700,3069.34,15.65,181.75,95.56,-3.46,-4.11
"2018-01-01 20:00:00","2018-01-05 07:00:00",700,3070.89,16.18,179.38,89.55,-3.54,-5.11
"2018-01-01 20:00:00","2018-01-05 08:00:00",700,3072.18,15.76,174.42,83.57,-3.35,-5.88
"2018-01-01 20:00:00","2018-01-05 09:00:00",700,3072.73,15.36,170.55,71.18,-2.85,-7.54
"2018-01-01 20:00:00","2018-01-05 10:00:00",700,3070.3,14.79,167.87,61.08,-2.69,-9.5
"2018-01-01 20:00:00","2018-01-05 11:00:00",700,3070.34,14.81,164.26,50.21,-2.48,-12.14
"2018-01-01 20:00:00","2018-01-05 12:00:00",700,3071.92,14.55,162.5,43.18,-2.35,-14.06
"2018-01-01 20:00:00","2018-01-05 13:00:00",700,3070.41,14.2,161.23,38.5,-2.27,-15.3
"2018-01-01 20:00:00","2018-01-05 14:00:00",700,3068.92,13.85,160.12,36.17,-2.27,-16.14
"2018-01-01 20:00:00","2018-01-05 15:00:00",700,3069.58,14.08,158.47,29.84,-1.76,-17.95
"2018-01-01 20:00:00","2018-01-05 16:00:00",700,3077.64,13.81,155.41,25.86,-1.42,-19.34
"2018-01-01 20:00:00","2018-01-05 17:00:00",700,3081.87,12.96,152.36,23.05,-1.19,-20.21
"2018-01-01 20:00:00","2018-01-05 18:00:00",700,3084.53,12.19,154.6,21.86,-1.07,-20.76
"2018-01-01 20:00:00","2018-01-05 19:00:00",700,3091.98,11.05,155.46,21.85,-1.16,-20.74
"2018-01-01 20:00:00","2018-01-05 20:00:00",700,3095.45,10.14,159.49,20.38,-0.96,-21.32
"2018-01-01 20:00:00","2018-01-01 20:00:00",500,5696.25,19.57,184.3,43.58,-16.98,-26.47
"2018-01-01 20:00:00","2018-01-01 21:00:00",500,5696.73,21.63,181.71,49.23,-16.8,-25.17
"2018-01-01 20:00:00","2018-01-01 22:00:00",500,5701.94,24.97,178.53,50.55,-16.39,-24.83
"2018-01-01 20:00:00","2018-01-01 23:00:00",500,5704.69,28.26,177.79,51.19,-16.09,-24.53
"2018-01-01 20:00:00","2018-01-02 00:00:00",500,5703.83,29.89,177.86,51.65,-15.77,-24.15
"2018-01-01 20:00:00","2018-01-02 01:00:00",500,5708.06,31.37,177.37,42.54,-14.95,-25.66
"2018-01-01 20:00:00","2018-01-02 02:00:00",500,5708.38,31.68,176.26,37.01,-14.47,-26.75
"2018-01-01 20:00:00","2018-01-02 03:00:00",500,5711.46,31.13,175.43,34.21,-14.29,-27.34
"2018-01-01 20:00:00","2018-01-02 04:00:00",500,5712.09,30.41,174.42,31.6,-14.22,-27.93
"2018-01-01 20:00:00","2018-01-02 05:00:00",500,5714.74,29.86,174.28,28.34,-14.08,-28.74
"2018-01-01 20:00:00","2018-01-02 06:00:00",500,5715.05,29.68,174.13,25.89,-13.97,-29.48
"2018-01-01 20:00:00","2018-01-02 07:00:00",500,5718.54,29.36,173.41,24.19,-13.76,-29.95
"2018-01-01 20:00:00","2018-01-02 08:00:00",500,5721.9,29.45,172.93,23.23,-13.41,-30.06
"2018-01-01 20:00:00","2018-01-02 09:00:00",500,5724.6,29.64,172.1,23.78,-13.19,-29.63
"2018-01-01 20:00:00","2018-01-02 10:00:00",500,5725.96,30.05,172.87,24.82,-12.98,-28.99
"2018-01-01 20:00:00","2018-01-02 11:00:00",500,5727.25,30.38,173.2,25.6,-12.71,-28.43
"2018-01-01 20:00:00","2018-01-02 12:00:00",500,5729.12,30.99,173.66,26.05,-12.38,-27.96
"2018-01-01 20:00:00","2018-01-02 13:00:00",500,5729.04,31.79,174.47,27.4,-12.1,-27.17
"2018-01-01 20:00:00","2018-01-02 14:00:00",500,5730.26,32.17,175.14,29.65,-12.03,-26.24
"2018-01-01 20:00:00","2018-01-02 15:00:00",500,5731.66,32.95,175.79,30.75,-11.76,-25.6
"2018-01-01 20:00:00","2018-01-02 16:00:00",500,5734.67,33.64,175.6,35.94,-11.76,-23.88
"2018-01-01 20:00:00","2018-01-02 17:00:00",500,5737.07,34.82,175.16,39.88,-11.47,-22.54
"2018-01-01 20:00:00","2018-01-02 18:00:00",500,5739.17,35.73,174.92,38.94,-11.15,-22.56
"2018-01-01 20:00:00","2018-01-02 19:00:00",500,5742.6,36.07,174.55,38.36,-11.07,-22.66
"2018-01-01 20:00:00","2018-01-02 20:00:00",500,5746.1,35.86,174.71,38.72,-11.06,-22.5
"2018-01-01 20:00:00","2018-01-02 21:00:00",500,5748.7,35.55,174.31,39.4,-11.06,-22.27
"2018-01-01 20:00:00","2018-01-02 22:00:00",500,5747.26,35.2,174.67,39.37,-10.9,-22.09
"2018-01-01 20:00:00","2018-01-02 23:00:00",500,5747.5,35.21,174.51,40,-10.76,-21.76
"2018-01-01 20:00:00","2018-01-03 00:00:00",500,5747.73,35.24,174.31,41.15,-10.68,-21.36
"2018-01-01 20:00:00","2018-01-03 01:00:00",500,5746.35,35.33,173.88,42.52,-10.58,-20.89
"2018-01-01 20:00:00","2018-01-03 02:00:00",500,5746.53,34.7,173.91,47.07,-10.95,-20.06
"2018-01-01 20:00:00","2018-01-03 03:00:00",500,5749.27,34.32,173.99,48.68,-10.85,-19.58
"2018-01-01 20:00:00","2018-01-03 04:00:00",500,5749.95,33.94,174.46,52.14,-10.9,-18.82
"2018-01-01 20:00:00","2018-01-03 05:00:00",500,5751.75,33.5,175.41,56.25,-10.92,-17.95
"2018-01-01 20:00:00","2018-01-03 06:00:00",500,5753.33,32.76,175.43,62.86,-11.2,-16.9
"2018-01-01 20:00:00","2018-01-03 07:00:00",500,5754.47,32.14,175.97,69.68,-11.36,-15.82
"2018-01-01 20:00:00","2018-01-03 08:00:00",500,5754.73,31.96,177.08,76.01,-11.44,-14.85
"2018-01-01 20:00:00","2018-01-03 09:00:00",500,5754.16,32.15,177.38,83.24,-11.63,-13.93
"2018-01-01 20:00:00","2018-01-03 10:00:00",500,5750.83,31.6,177.66,84.3,-11.74,-13.88
"2018-01-01 20:00:00","2018-01-03 11:00:00",500,5748.47,30.83,178.99,85.81,-11.8,-13.73
"2018-01-01 20:00:00","2018-01-03 12:00:00",500,5747.72,30.45,179.58,88.43,-11.89,-13.44
"2018-01-01 20:00:00","2018-01-03 13:00:00",500,5744.6,29.79,182.48,87.96,-11.79,-13.41
"2018-01-01 20:00:00","2018-01-03 14:00:00",500,5742.55,28.86,185.14,88.34,-11.74,-13.3
"2018-01-01 20:00:00","2018-01-03 15:00:00",500,5741.59,28.23,187.55,89.37,-11.79,-13.21
"2018-01-01 20:00:00","2018-01-03 16:00:00",500,5744.92,28.25,188.94,88.9,-11.76,-13.25
"2018-01-01 20:00:00","2018-01-03 17:00:00",500,5745.55,28.78,189.32,89.12,-11.79,-13.25
"2018-01-01 20:00:00","2018-01-03 18:00:00",500,5745.9,29.53,189.5,89.12,-11.8,-13.25
"2018-01-01 20:00:00","2018-01-03 19:00:00",500,5748.17,30.93,189.31,89.27,-11.79,-13.23
"2018-01-01 20:00:00","2018-01-03 20:00:00",500,5749.96,31.98,189.02,89.55,-11.82,-13.22
"2018-01-01 20:00:00","2018-01-03 21:00:00",500,5750.2,32.44,188.83,89.64,-11.9,-13.28
"2018-01-01 20:00:00","2018-01-03 22:00:00",500,5744.38,32.99,188.44,89.26,-11.88,-13.32
"2018-01-01 20:00:00","2018-01-03 23:00:00",500,5742.4,33.36,188.19,89.45,-11.9,-13.31
"2018-01-01 20:00:00","2018-01-04 00:00:00",500,5740.99,33.39,187.95,89.38,-11.97,-13.38
"2018-01-01 20:00:00","2018-01-04 01:00:00",500,5737.24,32.99,187.78,89.31,-12.08,-13.51
"2018-01-01 20:00:00","2018-01-04 02:00:00",500,5735.34,32.29,187.67,89.1,-12.22,-13.68
"2018-01-01 20:00:00","2018-01-04 03:00:00",500,5735.5,31.69,187.7,88.74,-12.38,-13.88
"2018-01-01 20:00:00","2018-01-04 04:00:00",500,5736.67,31.09,187.89,88.88,-12.56,-14.04
"2018-01-01 20:00:00","2018-01-04 05:00:00",500,5736.06,30.49,188.13,88.48,-12.68,-14.22
"2018-01-01 20:00:00","2018-01-04 06:00:00",500,5734.72,30.13,188.51,88.56,-12.85,-14.37
"2018-01-01 20:00:00","2018-01-04 07:00:00",500,5733.92,29.53,188.17,88.65,-12.94,-14.45
"2018-01-01 20:00:00","2018-01-04 08:00:00",500,5734.55,28.79,187.38,87.96,-12.88,-14.49
"2018-01-01 20:00:00","2018-01-04 09:00:00",500,5733.57,28.07,186.27,88.26,-12.89,-14.45
"2018-01-01 20:00:00","2018-01-04 10:00:00",500,5728.49,28.15,184.98,88.12,-12.87,-14.45
"2018-01-01 20:00:00","2018-01-04 11:00:00",500,5724.84,28.22,184.5,87.75,-12.99,-14.62
"2018-01-01 20:00:00","2018-01-04 12:00:00",500,5722.31,28.35,184.6,88.12,-13.14,-14.71
"2018-01-01 20:00:00","2018-01-04 13:00:00",500,5717.68,28.57,185.38,87.22,-13.29,-14.98
"2018-01-01 20:00:00","2018-01-04 14:00:00",500,5713.15,28.71,185.81,87.98,-13.51,-15.1
"2018-01-01 20:00:00","2018-01-04 15:00:00",500,5711.98,29.29,186.37,87.27,-13.59,-15.28
"2018-01-01 20:00:00","2018-01-04 16:00:00",500,5714.42,30.32,187.03,87.92,-13.72,-15.32
"2018-01-01 20:00:00","2018-01-04 17:00:00",500,5713.26,30.81,189.73,87.49,-13.67,-15.32
"2018-01-01 20:00:00","2018-01-04 18:00:00",500,5712.83,31.32,191.49,87.74,-13.86,-15.47
"2018-01-01 20:00:00","2018-01-04 19:00:00",500,5712.77,33.07,193.55,85.54,-14.74,-16.66
"2018-01-01 20:00:00","2018-01-04 20:00:00",500,5711.48,33.99,194.17,83.48,-14.99,-17.21
"2018-01-01 20:00:00","2018-01-04 21:00:00",500,5705.81,32.58,190.31,81.8,-15.13,-17.58
"2018-01-01 20:00:00","2018-01-04 22:00:00",500,5696.44,33.44,188.68,83.37,-15.58,-17.82
"2018-01-01 20:00:00","2018-01-04 23:00:00",500,5691.49,33.1,188.75,85.54,-15.93,-17.83
"2018-01-01 20:00:00","2018-01-05 00:00:00",500,5689.38,33.44,190.78,85.29,-16.04,-17.96
"2018-01-01 20:00:00","2018-01-05 01:00:00",500,5683.56,32.72,191.43,84.66,-16.13,-18.13
"2018-01-01 20:00:00","2018-01-05 02:00:00",500,5680.54,30.58,190.65,85.14,-16.22,-18.15
"2018-01-01 20:00:00","2018-01-05 03:00:00",500,5678.54,29.27,191.32,85.07,-16.45,-18.4
"2018-01-01 20:00:00","2018-01-05 04:00:00",500,5678.83,34.03,191.85,80.57,-16.92,-19.54
"2018-01-01 20:00:00","2018-01-05 05:00:00",500,5675.11,37.63,191,74.34,-17.05,-20.75
"2018-01-01 20:00:00","2018-01-05 06:00:00",500,5673.25,37.87,187.93,43.25,-16.73,-26.79
"2018-01-01 20:00:00","2018-01-05 07:00:00",500,5674.32,36.64,184.48,23.62,-16.52,-33.51
"2018-01-01 20:00:00","2018-01-05 08:00:00",500,5674.4,35.75,181.36,17.92,-16.56,-36.33
"2018-01-01 20:00:00","2018-01-05 09:00:00",500,5675.8,34.95,178.89,8.25,-16.62,-43.03
"2018-01-01 20:00:00","2018-01-05 10:00:00",500,5672.91,34.83,176.56,5.37,-16.7,-47
"2018-01-01 20:00:00","2018-01-05 11:00:00",500,5673.46,34.38,175.38,3.54,-16.68,-51.18
"2018-01-01 20:00:00","2018-01-05 12:00:00",500,5675.24,33.58,175.02,2.37,-16.57,-57.52
"2018-01-01 20:00:00","2018-01-05 13:00:00",500,5674.7,32.89,174.63,4.24,-16.47,-50.45
"2018-01-01 20:00:00","2018-01-05 14:00:00",500,5674.72,32.29,174.6,6.16,-16.43,-47.43
"2018-01-01 20:00:00","2018-01-05 15:00:00",500,5677.29,31.32,175.16,8.39,-16.48,-44.89
"2018-01-01 20:00:00","2018-01-05 16:00:00",500,5687.09,30.76,176.35,11.19,-16.41,-42.99
"2018-01-01 20:00:00","2018-01-05 17:00:00",500,5690.97,30.27,177.74,15.3,-16.56,-39.65
"2018-01-01 20:00:00","2018-01-05 18:00:00",500,5695.63,30.32,179.46,24.14,-16.36,-33.42
"2018-01-01 20:00:00","2018-01-05 19:00:00",500,5701.04,30.08,179.89,36.13,-16.7,-28.59
"2018-01-01 20:00:00","2018-01-05 20:00:00",500,5705,29.92,180.32,49.02,-16.82,-25.06
"2018-01-02 20:00:00","2018-01-02 20:00:00",1000,207.37,6.89,347.53,86.09,10.62,8.3
"2018-01-02 20:00:00","2018-01-02 21:00:00",1000,205.79,6.34,354.33,86.13,10.46,8.15
"2018-01-02 20:00:00","2018-01-02 22:00:00",1000,209.26,6.55,2.44,93.19,9.88,8.73
"2018-01-02 20:00:00","2018-01-02 23:00:00",1000,211.95,6.73,8.46,97.22,9.61,9.1
"2018-01-02 20:00:00","2018-01-03 00:00:00",1000,209.65,7,13.04,98.48,9.38,9.06
"2018-01-02 20:00:00","2018-01-03 01:00:00",1000,218.31,8.02,21.12,97.67,9.18,8.74
"2018-01-02 20:00:00","2018-01-03 02:00:00",1000,217.99,9.06,25.57,97.25,8.82,8.32
"2018-01-02 20:00:00","2018-01-03 03:00:00",1000,220.58,9.38,33.48,97.21,8.36,7.86
"2018-01-02 20:00:00","2018-01-03 04:00:00",1000,221.72,10.73,33.35,95.5,8.21,7.44
"2018-01-02 20:00:00","2018-01-03 05:00:00",1000,224.82,11.64,34.04,93.45,7.88,6.8
"2018-01-02 20:00:00","2018-01-03 06:00:00",1000,226.38,11.96,32.59,90.33,7.61,6.04
"2018-01-02 20:00:00","2018-01-03 07:00:00",1000,228.52,12.18,33.12,90.61,7.32,5.81
"2018-01-02 20:00:00","2018-01-03 08:00:00",1000,230.22,12.12,35.66,91.21,7,5.58
"2018-01-02 20:00:00","2018-01-03 09:00:00",1000,231.15,12.01,40.37,92.68,6.83,5.64
"2018-01-02 20:00:00","2018-01-03 10:00:00",1000,229.19,12,38.05,89.51,6.85,5.17
"2018-01-02 20:00:00","2018-01-03 11:00:00",1000,229.02,10.46,32.73,93.24,7.15,6.05
"2018-01-02 20:00:00","2018-01-03 12:00:00",1000,229.41,8.86,34.95,99.15,7.22,7.02
"2018-01-02 20:00:00","2018-01-03 13:00:00",1000,228.1,11.71,42.93,92.84,7.02,5.86
"2018-01-02 20:00:00","2018-01-03 14:00:00",1000,227.89,12.41,46.11,91.26,6.44,5.03
"2018-01-02 20:00:00","2018-01-03 15:00:00",1000,228.6,11.35,46.81,86.92,6.29,4.21
"2018-01-02 20:00:00","2018-01-03 16:00:00",1000,231.61,11.45,47.51,88.59,5.95,4.13
"2018-01-02 20:00:00","2018-01-03 17:00:00",1000,233.56,11.8,47.47,90.21,5.79,4.24
"2018-01-02 20:00:00","2018-01-03 18:00:00",1000,234.79,11.19,46.45,91.87,5.78,4.49
"2018-01-02 20:00:00","2018-01-03 19:00:00",1000,236.36,11.88,47.74,91.03,5.57,4.15
"2018-01-02 20:00:00","2018-01-03 20:00:00",1000,238.33,12.45,44.32,86.42,5.26,3.11
"2018-01-02 20:00:00","2018-01-03 21:00:00",1000,239.08,10.66,42.71,92.55,5.15,3.97
"2018-01-02 20:00:00","2018-01-03 22:00:00",1000,234.8,11.12,51.29,91.7,5.02,3.71
